work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,"Expert Level","Full time","Head of Data",251511,USD,251511,US,0,US,Medium
2024,"Expert Level","Full time","Head of Data",143244,USD,143244,US,0,US,Medium
2024,"Senior level","Full time",Manager,227979,USD,227979,US,0,US,Medium
2024,"Senior level","Full time",Manager,136787,USD,136787,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",308800,USD,308800,US,100,US,Medium
2024,"Senior level","Full time","Data Scientist",192200,USD,192200,US,100,US,Medium
2024,"Senior level","Full time","Software Engineer",214100,USD,214100,CA,0,CA,Medium
2024,"Senior level","Full time","Data Analyst",220067,USD,220067,US,100,US,Medium
2024,"Senior level","Full time","Data Analyst",135549,USD,135549,US,100,US,Medium
2024,"Entry level","Full time","Data Analyst",90342,USD,90342,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",3356000,INR,40288,IN,100,IN,Medium
2024,"Senior level","Full time","Data Analyst",2516000,INR,30204,IN,100,IN,Medium
2024,"Mid level","Full time","Data Engineer",130514,USD,130514,US,0,US,Medium
2024,"Entry level","Full time","Research Engineer",160856,USD,160856,US,0,US,Medium
2024,"Mid level","Full time",Engineer,124683,USD,124683,US,0,US,Medium
2024,"Mid level","Full time",Engineer,99705,USD,99705,US,0,US,Medium
2024,"Senior level","Full time",Engineer,208936,USD,208936,US,0,US,Medium
2024,"Senior level","Full time","Full Stack Engineer",77101,USD,77101,US,0,US,Medium
2024,"Senior level","Full time","Business Intelligence Developer",146195,USD,146195,AU,0,AU,Medium
2024,"Senior level","Full time","Business Intelligence Developer",110518,USD,110518,AU,0,AU,Medium
2024,"Senior level","Full time","Applied Scientist",202198,USD,202198,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",227559,USD,227559,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",233761,USD,233761,US,0,US,Medium
2024,"Senior level","Full time","Analytics Engineer",180217,USD,180217,US,0,US,Medium
2024,"Entry level","Full time",Analyst,85068,USD,85068,US,0,US,Medium
2024,"Senior level","Full time","Business Intelligence Developer",168715,USD,168715,US,0,US,Medium
2024,"Senior level","Full time","Business Intelligence Developer",99230,USD,99230,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",370002,USD,370002,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",196008,USD,196008,US,0,US,Medium
2024,"Senior level","Full time",Engineer,156975,USD,156975,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",137029,USD,137029,US,0,US,Medium
2024,"Mid level","Full time","Machine Learning Engineer",185752,USD,185752,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",148752,USD,148752,US,0,US,Medium
2024,"Mid level","Full time",Engineer,162344,USD,162344,US,0,US,Medium
2024,"Mid level","Full time","AI Engineer",294300,USD,294300,US,0,US,Medium
2024,"Mid level","Full time",Associate,107910,USD,107910,US,0,US,Medium
2024,"Senior level","Full time","Data Architect",187867,USD,187867,US,0,US,Medium
2024,"Senior level","Full time","Data Architect",138859,USD,138859,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",54397,USD,54397,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",215896,USD,215896,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",224028,USD,224028,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",217749,USD,217749,US,0,US,Medium
2024,"Senior level","Full time",Manager,106350,USD,106350,US,0,US,Medium
2024,"Senior level","Full time","Data Analytics Lead",398900,USD,398900,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",176100,USD,176100,US,0,US,Medium
2024,"Entry level","Full time",Analyst,104235,USD,104235,US,100,US,Medium
2024,"Entry level","Full time",Analyst,63450,USD,63450,US,100,US,Medium
2024,"Senior level","Full time",Manager,313700,USD,313700,US,100,US,Medium
2024,"Senior level","Full time",Engineer,85810,USD,85810,US,0,US,Medium
2024,"Senior level","Full time",Engineer,70190,USD,70190,US,0,US,Medium
2024,"Senior level","Full time",Engineer,88031,USD,88031,US,0,US,Medium
2024,"Senior level","Full time",Engineer,60296,USD,60296,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",256600,USD,256600,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",148122,USD,148122,US,0,US,Medium
2024,"Senior level","Full time","Engineering Manager",175000,CAD,134615,CA,100,CA,Medium
2024,"Senior level","Full time","Software Engineer",180000,CAD,138461,CA,100,CA,Medium
2024,"Senior level","Full time",Analyst,108445,USD,108445,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",183581,USD,183581,US,0,US,Medium
2024,"Senior level","Full time","Insight Analyst",474000,GBP,592500,GB,0,GB,Medium
2024,"Senior level","Full time","Insight Analyst",453840,GBP,567300,GB,0,GB,Medium
2024,"Senior level","Full time","Data Engineer",146005,USD,146005,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",93420,USD,93420,US,0,US,Medium
2024,"Mid level","Full time","Data Specialist",101953,USD,101953,US,0,US,Medium
2024,"Mid level","Full time","Data Specialist",86660,USD,86660,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Researcher",192221,USD,192221,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Researcher",128147,USD,128147,US,0,US,Medium
2024,"Mid level","Full time","Machine Learning Researcher",176090,USD,176090,US,0,US,Medium
2024,"Mid level","Full time","Machine Learning Researcher",117394,USD,117394,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Researcher",201040,USD,201040,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Researcher",134026,USD,134026,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",89472,USD,89472,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",66132,USD,66132,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",208578,USD,208578,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",111467,USD,111467,US,0,US,Medium
2024,"Senior level","Full time",Engineer,253300,USD,253300,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",98582,USD,98582,AU,0,AU,Medium
2024,"Senior level","Full time","Product Manager",259900,USD,259900,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",156312,USD,156312,US,0,US,Large
2024,"Senior level","Full time","Software Engineer",328800,USD,328800,US,100,US,Medium
2024,"Mid level","Full time","Cloud Database Engineer",146850,USD,146850,US,100,US,Medium
2024,"Mid level","Full time","Cloud Database Engineer",88125,USD,88125,US,100,US,Medium
2024,"Mid level","Full time","Product Manager",152250,USD,152250,US,0,US,Medium
2024,"Mid level","Full time","Engineering Manager",253529,USD,253529,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",63260,USD,63260,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",42120,USD,42120,US,0,US,Medium
2024,"Senior level","Full time",Analyst,113786,USD,113786,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",71384,USD,71384,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",64480,USD,64480,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",87190,USD,87190,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",67374,USD,67374,US,0,US,Medium
2024,"Expert Level","Full time","Data Engineer",361000,USD,361000,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",135530,USD,135530,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",100175,USD,100175,US,0,US,Medium
2024,"Mid level","Full time","Computer Vision Engineer",110550,USD,110550,CA,100,CA,Medium
2024,"Mid level","Full time","Computer Vision Engineer",85425,USD,85425,CA,100,CA,Medium
2024,"Senior level","Full time","Data Scientist",212606,USD,212606,US,100,US,Medium
2024,"Senior level","Full time","Data Scientist",127564,USD,127564,US,100,US,Medium
2024,"Mid level","Full time","Software Engineer",221046,USD,221046,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",132960,USD,132960,US,0,US,Medium
2024,"Entry level","Full time",Analyst,68300,USD,68300,US,0,US,Medium
2024,"Senior level","Full time",Analyst,39996,EUR,44440,LT,0,LT,Medium
2024,"Entry level","Full time",Analyst,134360,USD,134360,US,0,US,Medium
2024,"Entry level","Full time",Analyst,97720,USD,97720,US,0,US,Medium
2024,"Mid level","Full time","Data Specialist",46336,GBP,57920,GB,0,GB,Medium
2024,"Senior level","Full time",Engineer,53736,EUR,59706,NL,0,NL,Medium
2024,"Senior level","Full time","Solutions Architect",198900,USD,198900,US,100,US,Medium
2024,"Senior level","Full time","Data Scientist",254100,USD,254100,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",123520,USD,123520,US,100,US,Medium
2024,"Senior level","Full time","Product Manager",165648,USD,165648,US,0,US,Medium
2024,"Senior level","Full time","Product Manager",115954,USD,115954,US,0,US,Medium
2024,"Mid level","Full time",Manager,86462,USD,86462,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",140690,USD,140690,US,0,US,Medium
2024,"Mid level","Full time","Engineering Manager",221400,USD,221400,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",143302,USD,143302,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",180677,USD,180677,US,0,US,Medium
2024,"Mid level","Full time","Product Manager",135014,USD,135014,US,0,US,Medium
2024,"Mid level","Full time",Manager,71160,USD,71160,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",242888,USD,242888,US,100,US,Medium
2024,"Mid level","Full time","Data Engineer",139001,USD,139001,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",102739,USD,102739,US,0,US,Medium
2024,"Mid level","Full time","Data Specialist",65325,USD,65325,US,0,US,Medium
2024,"Mid level","Full time","Data Specialist",54437,USD,54437,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",55403,GBP,69253,GB,0,GB,Medium
2024,"Mid level","Full time","Data Scientist",44322,GBP,55402,GB,0,GB,Medium
2024,"Senior level","Full time","Technical Lead",118000,CAD,90769,CA,0,CA,Medium
2024,"Senior level","Full time","Technical Lead",106000,CAD,81538,CA,0,CA,Medium
2024,"Senior level","Full time","Data Management Analyst",115935,USD,115935,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",74160,CAD,57046,AU,0,AU,Medium
2024,"Mid level","Full time",Manager,151650,USD,151650,US,0,US,Medium
2024,"Mid level","Full time",Engineer,78970,USD,78970,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",93948,USD,93948,US,0,US,Medium
2024,"Mid level","Full time","BI Developer",47975,USD,47975,US,100,US,Medium
2024,"Senior level","Full time","Business Intelligence Developer",219638,USD,219638,US,0,US,Medium
2024,"Mid level","Full time",Manager,206882,USD,206882,US,0,US,Medium
2024,"Mid level","Full time",Manager,111780,USD,111780,US,0,US,Medium
2024,"Mid level","Full time","Engineering Manager",307407,USD,307407,US,100,US,Medium
2024,"Mid level","Full time","Engineering Manager",181990,USD,181990,US,100,US,Medium
2024,"Senior level","Full time","Data Engineer",223150,USD,223150,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",148784,USD,148784,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",261800,USD,261800,US,0,US,Medium
2024,"Mid level","Full time","Data Manager",83054,USD,83054,US,0,US,Medium
2024,"Mid level","Full time","Data Manager",52853,USD,52853,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",92494,USD,92494,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",47433,USD,47433,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",177670,USD,177670,US,0,US,Medium
2024,"Mid level","Full time","Product Manager",277300,USD,277300,US,0,US,Medium
2024,"Mid level","Full time","Product Manager",213300,USD,213300,US,0,US,Medium
2024,"Senior level","Full time","Data Architect",170955,USD,170955,US,0,US,Medium
2024,"Senior level","Full time","Data Architect",130270,USD,130270,US,0,US,Medium
2024,"Mid level","Full time","Insight Analyst",57616,USD,57616,US,100,US,Medium
2024,"Mid level","Full time","Data Engineer",87220,USD,87220,CA,100,CA,Medium
2024,"Mid level","Full time","Data Engineer",111723,USD,111723,CA,0,CA,Medium
2024,"Mid level","Full time","Data Engineer",94864,USD,94864,CA,0,CA,Medium
2024,"Mid level","Full time","Software Engineer",139577,USD,139577,US,0,US,Medium
2024,"Mid level","Full time",Associate,197659,USD,197659,US,0,US,Medium
2024,"Mid level","Full time",Associate,170443,USD,170443,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",123084,USD,123084,US,100,US,Medium
2024,"Senior level","Full time","Data Analyst",72402,USD,72402,US,100,US,Medium
2024,"Senior level","Full time",Engineer,194120,USD,194120,CA,0,CA,Medium
2024,"Senior level","Full time",Engineer,91770,USD,91770,CA,0,CA,Medium
2024,"Entry level","Full time","Data Scientist",153100,USD,153100,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",125820,USD,125820,US,0,US,Medium
2024,"Expert Level","Full time","Software Engineer",284100,USD,284100,US,0,US,Medium
2024,"Entry level","Full time","BI Analyst",81638,USD,81638,US,0,US,Medium
2024,"Entry level","Full time","BI Analyst",58250,USD,58250,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",152776,USD,152776,US,100,US,Medium
2024,"Entry level","Full time","Data Analyst",177076,USD,177076,US,100,US,Medium
2024,"Entry level","Full time","Data Analyst",84996,USD,84996,US,100,US,Medium
2024,"Mid level","Full time",Manager,123178,USD,123178,CA,0,CA,Medium
2024,"Senior level","Full time","Data Engineer",124740,USD,124740,US,0,US,Medium
2024,"Mid level","Full time",Manager,132324,USD,132324,US,100,US,Medium
2024,"Mid level","Full time",Manager,75395,USD,75395,US,100,US,Medium
2024,"Senior level","Full time","Robotics Engineer",289800,USD,289800,US,0,US,Medium
2024,"Senior level","Full time","Full Stack Developer",105301,USD,105301,US,0,US,Medium
2024,"Senior level","Full time",Engineer,297850,USD,297850,US,0,US,Medium
2024,"Senior level","Full time",Engineer,207200,USD,207200,US,0,US,Medium
2024,"Senior level","Full time",Manager,239400,USD,239400,US,100,US,Medium
2024,"Senior level","Full time",Manager,180880,USD,180880,US,100,US,Medium
2024,"Senior level","Full time","Data Engineer",258960,USD,258960,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",240050,USD,240050,US,100,US,Medium
2024,"Senior level","Full time","Director of Machine Learning",558700,USD,558700,US,0,US,Medium
2024,"Entry level","Full time","Data Reporting Analyst",59513,USD,59513,US,0,US,Medium
2024,"Entry level","Full time","Data Reporting Analyst",49576,USD,49576,US,0,US,Medium
2024,"Senior level","Full time","Data Architect",392251,USD,392251,US,0,US,Medium
2024,"Senior level","Full time","Data Architect",217648,USD,217648,US,0,US,Medium
2024,"Senior level","Full time",Manager,258700,USD,258700,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",276206,USD,276206,US,0,US,Medium
2024,"Entry level","Full time","AI Data Scientist",2500000,INR,30012,IN,50,AU,Medium
2024,"Senior level","Full time","Data Scientist Lead",6500000,INR,78031,IN,50,IN,Large
2024,"Mid level","Full time","Product Manager",160425,USD,160425,US,0,US,Medium
2024,"Mid level","Full time","Product Manager",112298,USD,112298,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",135285,USD,135285,US,0,US,Medium
2024,"Entry level","Full time","BI Analyst",41144,GBP,51430,GB,0,GB,Medium
2024,"Entry level","Full time","BI Analyst",39137,GBP,48921,GB,0,GB,Medium
2024,"Entry level","Part Time","Data Analyst",58824,USD,58824,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",92030,USD,92030,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",295500,USD,295500,CA,0,CA,Medium
2024,"Expert Level","Full time",Engineer,334000,USD,334000,US,100,US,Medium
2024,"Senior level","Full time","Data Engineer",199408,USD,199408,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",112017,USD,112017,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",84014,USD,84014,US,0,US,Medium
2024,"Entry level","Part Time","Data Analyst",132200,USD,132200,US,0,US,Medium
2024,"Entry level","Full time",Manager,202920,USD,202920,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",182394,USD,182394,US,0,US,Medium
2024,"Senior level","Full time",Manager,149250,USD,149250,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",58834,USD,58834,US,0,US,Medium
2024,"Mid level","Full time","Data Governance Manager",177815,USD,177815,US,0,US,Medium
2024,"Mid level","Full time","Data Governance Manager",113368,USD,113368,US,0,US,Medium
2024,"Mid level","Full time","Data Analytics Manager",198880,USD,198880,US,0,US,Medium
2024,"Mid level","Full time","Data Analytics Manager",144640,USD,144640,US,0,US,Medium
2024,"Senior level","Full time","Research Scientist",178560,USD,178560,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",124080,USD,124080,US,0,US,Medium
2024,"Senior level","Full time",Manager,163111,USD,163111,US,0,US,Medium
2024,"Senior level","Full time",Manager,108740,USD,108740,US,0,US,Medium
2024,"Mid level","Full time",Manager,151875,USD,151875,CA,0,CA,Medium
2024,"Senior level","Full time","Software Development Engineer",300100,USD,300100,US,100,US,Medium
2024,"Senior level","Full time","Analytics Engineer",50196,EUR,55773,LT,0,LT,Medium
2024,"Senior level","Full time",Manager,154442,USD,154442,CA,0,CA,Medium
2024,"Senior level","Full time",Manager,123554,USD,123554,CA,0,CA,Medium
2024,"Mid level","Full time",Engineer,84320,USD,84320,US,100,US,Medium
2024,"Senior level","Full time",Engineer,141525,USD,141525,US,100,US,Medium
2024,"Senior level","Full time",Manager,119803,USD,119803,US,0,US,Medium
2024,"Mid level","Full time","Data Analytics Specialist",98880,USD,98880,US,100,US,Medium
2024,"Mid level","Full time","Data Analytics Specialist",65920,USD,65920,US,100,US,Medium
2024,"Senior level","Full time","Head of Data",185490,USD,185490,CA,0,CA,Medium
2024,"Mid level","Full time","Data Governance Analyst",148932,USD,148932,US,0,US,Medium
2024,"Mid level","Full time","Data Governance Analyst",87607,USD,87607,US,0,US,Medium
2024,"Senior level","Full time","Data Visualization Analyst",87125,USD,87125,US,0,US,Medium
2024,"Senior level","Full time","Data Visualization Analyst",48200,USD,48200,US,0,US,Medium
2024,"Senior level","Full time",Manager,233923,USD,233923,US,0,US,Medium
2024,"Senior level","Full time",Manager,167088,USD,167088,US,0,US,Medium
2024,"Mid level","Full time","Product Manager",280080,USD,280080,CA,0,CA,Medium
2024,"Entry level","Full time","Data Analyst",96506,USD,96506,CA,0,CA,Medium
2024,"Entry level","Full time","Data Analyst",77201,USD,77201,CA,0,CA,Medium
2024,"Senior level","Full time","Software Engineer",227712,USD,227712,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",157634,USD,157634,AU,0,AU,Medium
2024,"Senior level","Full time","Data Engineer",141023,USD,141023,AU,0,AU,Medium
2024,"Senior level","Full time","Data Architect",70020,USD,70020,US,0,US,Medium
2024,"Mid level","Full time","Systems Engineer",135072,USD,135072,US,0,US,Medium
2024,"Mid level","Full time","Systems Engineer",88440,USD,88440,US,0,US,Medium
2024,"Mid level","Full time",Engineer,153972,USD,153972,US,0,US,Medium
2024,"Mid level","Full time",Engineer,109980,USD,109980,US,0,US,Medium
2024,"Mid level","Full time",Manager,101587,USD,101587,US,0,US,Medium
2024,"Mid level","Full time",Manager,71843,USD,71843,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",196250,USD,196250,US,100,US,Medium
2024,"Senior level","Full time","Software Engineer",240292,USD,240292,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",177607,USD,177607,US,0,US,Medium
2024,"Mid level","Full time",Associate,1284000,PHP,23093,PH,0,PH,Medium
2024,"Mid level","Full time",Associate,1140000,PHP,20503,PH,0,PH,Medium
2024,"Senior level","Full time","Software Engineer",229965,USD,229965,US,100,US,Medium
2024,"Senior level","Full time","Data Analyst",74118,USD,74118,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",71937,USD,71937,CA,0,CA,Medium
2024,"Mid level","Full time","Software Engineer",140190,USD,140190,US,100,US,Medium
2024,"Mid level","Full time","Engineering Manager",259846,USD,259846,US,100,US,Medium
2024,"Entry level","Full time","Software Engineer",132843,USD,132843,US,0,US,Medium
2024,"Senior level","Full time",Engineer,388700,USD,388700,US,100,US,Medium
2024,"Senior level","Full time","Data Scientist",175845,USD,175845,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",164450,USD,164450,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",121550,USD,121550,US,0,US,Medium
2024,"Senior level","Full time","Data Governance Lead",193032,USD,193032,US,100,US,Medium
2024,"Senior level","Full time","Data Governance Lead",120645,USD,120645,US,100,US,Medium
2024,"Mid level","Full time","Data Scientist",101150,USD,101150,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",66602,USD,66602,US,100,US,Medium
2024,"Mid level","Full time","Software Engineer",187651,USD,187651,US,0,US,Medium
2024,"Senior level","Full time","DevOps Engineer",135650,USD,135650,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",78146,USD,78146,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",103710,USD,103710,US,0,US,Medium
2024,"Mid level","Full time","Data Specialist",49275,USD,49275,US,0,US,Medium
2024,"Senior level","Full time",Engineer,48474,GBP,60592,GB,0,GB,Medium
2024,"Senior level","Full time",Engineer,43421,GBP,54276,GB,0,GB,Medium
2024,"Senior level","Full time",Manager,179655,USD,179655,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",483000,USD,483000,US,0,US,Medium
2024,"Mid level","Full time","Data Manager",84188,USD,84188,AU,0,AU,Medium
2024,"Mid level","Full time","Data Manager",80527,USD,80527,AU,0,AU,Medium
2024,"Senior level","Full time","Data Analyst",143860,USD,143860,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",89102,USD,89102,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",62371,USD,62371,US,0,US,Medium
2024,"Senior level","Full time",Engineer,151470,USD,151470,US,100,US,Medium
2024,"Mid level","Full time",Manager,54690,USD,54690,US,0,US,Medium
2024,"Senior level","Full time","Product Manager",158290,USD,158290,US,0,US,Medium
2024,"Senior level","Full time","Product Manager",112586,USD,112586,US,0,US,Medium
2024,"Mid level","Full time","Data Modeler",98870,USD,98870,US,0,US,Medium
2024,"Senior level","Full time",Manager,240700,USD,240700,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Engineer",222634,USD,222634,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",254937,USD,254937,US,0,US,Medium
2024,"Mid level","Full time",Manager,104305,USD,104305,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",153850,USD,153850,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",23000,USD,23000,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",65352,EUR,72613,NL,0,NL,Medium
2024,"Mid level","Full time","Data Analyst",46584,EUR,51760,NL,0,NL,Medium
2024,"Senior level","Full time",Manager,125611,USD,125611,US,0,US,Medium
2024,"Senior level","Full time",Manager,88629,USD,88629,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",188847,USD,188847,US,100,US,Medium
2024,"Senior level","Full time","Research Engineer",237650,USD,237650,US,0,US,Medium
2024,"Mid level","Full time","Solutions Engineer",160480,USD,160480,US,0,US,Medium
2024,"Mid level","Full time","Solutions Engineer",109920,USD,109920,US,0,US,Medium
2024,"Mid level","Full time",Engineer,93704,USD,93704,US,100,US,Medium
2024,"Mid level","Full time","Data Scientist",115498,USD,115498,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",80766,USD,80766,US,0,US,Medium
2024,"Senior level","Full time",Engineer,332300,USD,332300,US,100,US,Medium
2024,"Senior level","Full time","Machine Learning Architect",178970,USD,178970,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Architect",127350,USD,127350,US,0,US,Medium
2024,"Senior level","Full time",Engineer,167419,USD,167419,US,100,US,Medium
2024,"Senior level","Full time",Engineer,100464,USD,100464,US,100,US,Medium
2024,"Mid level","Full time","Analytics Engineer",114910,USD,114910,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",167344,USD,167344,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",100406,USD,100406,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",125250,USD,125250,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",170750,USD,170750,US,0,US,Medium
2024,"Senior level","Full time","Analytics Engineer",124779,USD,124779,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",160330,USD,160330,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",160130,USD,160130,US,0,US,Medium
2024,"Senior level","Full time",Consultant,157875,USD,157875,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",75286,USD,75286,US,100,US,Medium
2024,"Mid level","Full time","Research Scientist",191922,USD,191922,US,0,US,Medium
2024,"Expert Level","Full time","Head of Data",526400,USD,526400,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",108352,USD,108352,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",78801,USD,78801,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",234565,USD,234565,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",91862,USD,91862,US,100,US,Medium
2024,"Mid level","Full time","Software Engineer",73490,USD,73490,US,100,US,Medium
2024,"Entry level","Full time","Data Analyst",142897,USD,142897,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",119674,USD,119674,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",162450,USD,162450,US,0,US,Medium
2024,"Mid level","Full time",Manager,106965,USD,106965,US,0,US,Medium
2024,"Mid level","Full time",Manager,85572,USD,85572,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",172057,USD,172057,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",126345,USD,126345,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",107395,USD,107395,US,0,US,Medium
2024,"Senior level","Full time",Manager,177147,USD,177147,US,0,US,Medium
2024,"Senior level","Full time",Manager,128833,USD,128833,US,0,US,Medium
2024,"Senior level","Full time","Data Architect",145548,USD,145548,IN,0,IN,Medium
2024,"Senior level","Full time","Data Architect",96012,USD,96012,IN,0,IN,Medium
2024,"Senior level","Full time",Engineer,280400,USD,280400,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",146960,USD,146960,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",122450,USD,122450,US,0,US,Medium
2024,"Senior level","Full time",Engineer,186448,USD,186448,US,0,US,Medium
2024,"Senior level","Full time",Engineer,137810,USD,137810,US,0,US,Medium
2024,"Senior level","Full time",Engineer,220348,USD,220348,US,0,US,Medium
2024,"Senior level","Full time",Engineer,162866,USD,162866,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",229091,USD,229091,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",183273,USD,183273,US,0,US,Medium
2024,"Senior level","Full time","Data Architect",121445,USD,121445,CA,0,CA,Medium
2024,"Senior level","Full time","Data Architect",99812,USD,99812,CA,0,CA,Medium
2024,"Entry level","Full time","Master Data Management",37443,GBP,46803,GB,0,GB,Medium
2024,"Mid level","Full time","Data Analyst",105975,USD,105975,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",124935,USD,124935,ZA,0,ZA,Medium
2024,"Mid level","Full time","Data Engineer",76050,USD,76050,ZA,0,ZA,Medium
2024,"Senior level","Full time","Data Scientist",161863,USD,161863,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",118514,USD,118514,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",91163,USD,91163,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",101109,USD,101109,US,0,US,Medium
2024,"Mid level","Full time","Product Manager",161616,USD,161616,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",184208,USD,184208,US,100,US,Medium
2024,"Senior level","Full time","Data Engineer",133969,USD,133969,US,100,US,Medium
